permit_id,permit_number,npdes_num,master_ai_name,COUNTY_DESC,perwriter_userid,ptype,permit_class,cur_status_descr,cur_status_date,prev_permit_exp,orig_sub_date,custom_task_desc,completed_date,approval_issued,lst_issu,exp_date,effective_end_date
DP3418,25DP3418,MD3418E02,Calvert Gateway WWTP and WTP,Calvert,H Billian,WMA4,Renewal,Pending Effective,2025-10-08T04:00:00Z,2025-12-31T05:00:00Z,2025-01-15T05:00:00Z,TDOPH - First notice published,2025-09-05T04:00:00Z,2025-10-08T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP1997,24DP1997,MD1997B06,Crownsville State Hospital Center WWTP,Anne Arundel,E Lambertini,WMA4,Renewal,Issued,2025-10-08T04:00:00Z,2024-09-30T04:00:00Z,2023-09-05T04:00:00Z,TDOPH - First notice published,2025-09-05T04:00:00Z,2025-10-08T04:00:00Z,2025-11-01T04:00:00Z,2030-10-31T04:00:00Z,2030-10-31T04:00:00Z
DP1814,25DP1814,MD0069680,MARYLAND STATE HIGHWAY ADMINISTRATION - KEYSER'S RIDGE MAINTENANCE FACILITY,Garrett,T Rocca-Weikart,WMA3,Renewal,Pending Effective,2025-10-08T04:00:00Z,2025-12-31T05:00:00Z,2024-12-19T05:00:00Z,TDOPH - First notice published,2025-09-04T04:00:00Z,2025-10-08T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3804,26DP3804,MD3804M13,Broad Creek Scout Reservation / Camp Saffran,Harford,D Dewa,WMA4,Renewal,Pending,2025-07-28T04:00:00Z,2026-06-30T04:00:00Z,2025-07-28T04:00:00Z,OIM - Meeting request period ends,2025-08-29T04:00:00Z,NA,NA,NA,NA
DP3573,25DP3573,MD3573I07,Camp Winona,Charles,L Hudson,WMA4,Renewal,Pending Effective,2025-09-10T04:00:00Z,2025-12-31T05:00:00Z,2024-12-20T05:00:00Z,TDOPH - Hearing request period ends,2025-08-28T04:00:00Z,2025-09-10T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP1499,26DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,H Billian,WMA4,Renewal,Pending,2025-08-04T04:00:00Z,2025-09-30T04:00:00Z,2025-08-04T04:00:00Z,OIM - Meeting request period ends,2025-08-28T04:00:00Z,NA,NA,NA,NA
DP3594,25DP3594,MD3594S08,UMES - Hawk Lane Water Supply Well,Somerset,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-08-31T04:00:00Z,2025-01-21T05:00:00Z,TDOPH - Written comment period ends,2025-08-22T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3804,26DP3804,MD3804M13,Broad Creek Scout Reservation / Camp Saffran,Harford,D Dewa,WMA4,Renewal,Pending,2025-07-28T04:00:00Z,2026-06-30T04:00:00Z,2025-07-28T04:00:00Z,OIM - Second notice published,2025-08-22T04:00:00Z,NA,NA,NA,NA
DP1499,26DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,H Billian,WMA4,Renewal,Pending,2025-08-04T04:00:00Z,2025-09-30T04:00:00Z,2025-08-04T04:00:00Z,OIM - Second notice published,2025-08-21T04:00:00Z,NA,NA,NA,NA
DP3264,24DP3264,MD3264Q98,Cedarville Mobile Home Park,Prince George's,L Hudson,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2023-07-31T04:00:00Z,2023-08-22T04:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP0742,25DP0742,MD0023175,Gale-Bailey Elementary School,Charles,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-01-16T05:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP2722,25DP2722,MD2722J07,Deep Water Subdivision - Phase II,Dorchester,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-03-31T04:00:00Z,2024-09-04T04:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3506,25DP3506,MD3506N05,Peddicord Property WWTP,Howard,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2025-02-28T05:00:00Z,2024-08-20T04:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3763,24DP3763,MD3763U12,Talbot County Bio-Solids Utilization Facility,Talbot,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2023-11-30T05:00:00Z,2023-10-30T04:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3428,25DP3428,MD3428C03,Oldfields School,Baltimore,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-03-12T04:00:00Z,TDOPH - Written comment period ends,2025-08-18T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3573,25DP3573,MD3573I07,Camp Winona,Charles,L Hudson,WMA4,Renewal,Pending Effective,2025-09-10T04:00:00Z,2025-12-31T05:00:00Z,2024-12-20T05:00:00Z,TDOPH - Second notice published,2025-08-15T04:00:00Z,2025-09-10T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3804,26DP3804,MD3804M13,Broad Creek Scout Reservation / Camp Saffran,Harford,D Dewa,WMA4,Renewal,Pending,2025-07-28T04:00:00Z,2026-06-30T04:00:00Z,2025-07-28T04:00:00Z,OIM - First notice published,2025-08-15T04:00:00Z,NA,NA,NA,NA
DP1499,26DP1499,MD1499Q84,"Patuxent River 4-H Center Foundation, Inc.",Prince George's,H Billian,WMA4,Renewal,Pending,2025-08-04T04:00:00Z,2025-09-30T04:00:00Z,2025-08-04T04:00:00Z,OIM - First notice published,2025-08-14T04:00:00Z,NA,NA,NA,NA
DP3448,26DP3448,MD3448N03,Western Regional Park,Howard,H Billian,WMA4,Renewal,Pending,2025-07-15T04:00:00Z,2026-08-31T04:00:00Z,2025-07-15T04:00:00Z,OIM - Meeting request period ends,2025-08-14T04:00:00Z,NA,NA,NA,NA
DP3594,25DP3594,MD3594S08,UMES - Hawk Lane Water Supply Well,Somerset,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-08-31T04:00:00Z,2025-01-21T05:00:00Z,TDOPH - Hearing request period ends,2025-08-12T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3573,25DP3573,MD3573I07,Camp Winona,Charles,L Hudson,WMA4,Renewal,Pending Effective,2025-09-10T04:00:00Z,2025-12-31T05:00:00Z,2024-12-20T05:00:00Z,TDOPH - First notice published,2025-08-08T04:00:00Z,2025-09-10T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP0742,25DP0742,MD0023175,Gale-Bailey Elementary School,Charles,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-01-16T05:00:00Z,TDOPH - Hearing request period ends,2025-08-07T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP2722,25DP2722,MD2722J07,Deep Water Subdivision - Phase II,Dorchester,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-03-31T04:00:00Z,2024-09-04T04:00:00Z,TDOPH - Hearing request period ends,2025-08-07T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3763,24DP3763,MD3763U12,Talbot County Bio-Solids Utilization Facility,Talbot,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2023-11-30T05:00:00Z,2023-10-30T04:00:00Z,TDOPH - Hearing request period ends,2025-08-07T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3448,26DP3448,MD3448N03,Western Regional Park,Howard,H Billian,WMA4,Renewal,Pending,2025-07-15T04:00:00Z,2026-08-31T04:00:00Z,2025-07-15T04:00:00Z,OIM - Second notice published,2025-08-07T04:00:00Z,NA,NA,NA,NA
DP3428,25DP3428,MD3428C03,Oldfields School,Baltimore,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-03-12T04:00:00Z,TDOPH - Hearing request period ends,2025-08-07T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3264,24DP3264,MD3264Q98,Cedarville Mobile Home Park,Prince George's,L Hudson,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2023-07-31T04:00:00Z,2023-08-22T04:00:00Z,TDOPH - Hearing request period ends,2025-08-06T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3506,25DP3506,MD3506N05,Peddicord Property WWTP,Howard,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2025-02-28T05:00:00Z,2024-08-20T04:00:00Z,TDOPH - Hearing request period ends,2025-08-06T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3448,26DP3448,MD3448N03,Western Regional Park,Howard,H Billian,WMA4,Renewal,Pending,2025-07-15T04:00:00Z,2026-08-31T04:00:00Z,2025-07-15T04:00:00Z,OIM - First notice published,2025-07-31T04:00:00Z,NA,NA,NA,NA
DP3223,25DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,L Hudson,WMA4,Renewal,Pending Effective,2025-11-19T05:00:00Z,2025-12-31T05:00:00Z,2025-06-04T04:00:00Z,OIM - Meeting request period ends,2025-07-31T04:00:00Z,2025-11-19T05:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3594,25DP3594,MD3594S08,UMES - Hawk Lane Water Supply Well,Somerset,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-08-31T04:00:00Z,2025-01-21T05:00:00Z,TDOPH - Second notice published,2025-07-30T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP0742,25DP0742,MD0023175,Gale-Bailey Elementary School,Charles,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-01-16T05:00:00Z,TDOPH - Second notice published,2025-07-25T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP2722,25DP2722,MD2722J07,Deep Water Subdivision - Phase II,Dorchester,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-03-31T04:00:00Z,2024-09-04T04:00:00Z,TDOPH - Second notice published,2025-07-25T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3763,24DP3763,MD3763U12,Talbot County Bio-Solids Utilization Facility,Talbot,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2023-11-30T05:00:00Z,2023-10-30T04:00:00Z,TDOPH - Second notice published,2025-07-25T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3428,25DP3428,MD3428C03,Oldfields School,Baltimore,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-03-12T04:00:00Z,TDOPH - Second notice published,2025-07-25T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3264,24DP3264,MD3264Q98,Cedarville Mobile Home Park,Prince George's,L Hudson,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2023-07-31T04:00:00Z,2023-08-22T04:00:00Z,TDOPH - Second notice published,2025-07-24T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3506,25DP3506,MD3506N05,Peddicord Property WWTP,Howard,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2025-02-28T05:00:00Z,2024-08-20T04:00:00Z,TDOPH - Second notice published,2025-07-24T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3223,25DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,L Hudson,WMA4,Renewal,Pending Effective,2025-11-19T05:00:00Z,2025-12-31T05:00:00Z,2025-06-04T04:00:00Z,OIM - Second notice published,2025-07-24T04:00:00Z,2025-11-19T05:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3594,25DP3594,MD3594S08,UMES - Hawk Lane Water Supply Well,Somerset,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-08-31T04:00:00Z,2025-01-21T05:00:00Z,TDOPH - First notice published,2025-07-23T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP0742,25DP0742,MD0023175,Gale-Bailey Elementary School,Charles,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-01-16T05:00:00Z,TDOPH - First notice published,2025-07-18T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP2722,25DP2722,MD2722J07,Deep Water Subdivision - Phase II,Dorchester,T Rocca-Weikart,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2025-03-31T04:00:00Z,2024-09-04T04:00:00Z,TDOPH - First notice published,2025-07-18T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3763,24DP3763,MD3763U12,Talbot County Bio-Solids Utilization Facility,Talbot,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2023-11-30T05:00:00Z,2023-10-30T04:00:00Z,TDOPH - First notice published,2025-07-18T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3428,25DP3428,MD3428C03,Oldfields School,Baltimore,J Robinson,WMA4,Renewal,Pending Effective,2025-08-20T04:00:00Z,2025-12-31T05:00:00Z,2025-03-12T04:00:00Z,TDOPH - First notice published,2025-07-18T04:00:00Z,2025-08-20T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3264,24DP3264,MD3264Q98,Cedarville Mobile Home Park,Prince George's,L Hudson,WMA4,Renewal,Issued,2025-09-04T04:00:00Z,2023-07-31T04:00:00Z,2023-08-22T04:00:00Z,TDOPH - First notice published,2025-07-17T04:00:00Z,2025-09-04T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3506,25DP3506,MD3506N05,Peddicord Property WWTP,Howard,L Hudson,WMA4,Renewal,Issued,2025-08-20T04:00:00Z,2025-02-28T05:00:00Z,2024-08-20T04:00:00Z,TDOPH - First notice published,2025-07-17T04:00:00Z,2025-08-20T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3223,25DP3223,MD3223N07,Triadelphia Ridge Elementary School,Howard,L Hudson,WMA4,Renewal,Pending Effective,2025-11-19T05:00:00Z,2025-12-31T05:00:00Z,2025-06-04T04:00:00Z,OIM - First notice published,2025-07-17T04:00:00Z,2025-11-19T05:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3690,25DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,L Hudson,WMA4,Renewal,Pending Effective,2025-07-16T04:00:00Z,2025-12-31T05:00:00Z,2025-01-17T05:00:00Z,TDOPH - Written comment period ends,2025-07-07T04:00:00Z,2025-07-16T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP1971,24DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-05-31T04:00:00Z,2023-08-08T04:00:00Z,TDOPH - Written comment period ends,2025-07-07T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP1971,24DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-05-31T04:00:00Z,2023-08-08T04:00:00Z,TDOPH - Hearing request period ends,2025-06-26T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3690,25DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,L Hudson,WMA4,Renewal,Pending Effective,2025-07-16T04:00:00Z,2025-12-31T05:00:00Z,2025-01-17T05:00:00Z,TDOPH - Hearing request period ends,2025-06-24T04:00:00Z,2025-07-16T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3504,23DP3504,MD3504N05,Walnut Grove Shared Facility,Howard,J Robinson,WMA4,Renewal,Issued,2025-08-01T04:00:00Z,2023-12-31T05:00:00Z,2023-06-29T04:00:00Z,TDOPH - Written comment period ends,2025-06-16T04:00:00Z,2025-08-01T04:00:00Z,2025-08-01T04:00:00Z,2030-07-31T04:00:00Z,2030-07-31T04:00:00Z
DP3326,25DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Robinson,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2025-09-30T04:00:00Z,2024-11-13T05:00:00Z,TDOPH - Written comment period ends,2025-06-16T04:00:00Z,2025-06-18T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3851,24DP3851,MD3851X18,Worcester County Maryland Newark WWTP,Worcester,H Billian,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2023-12-31T05:00:00Z,2023-09-07T04:00:00Z,TDOPH - Written comment period ends,2025-06-16T04:00:00Z,2025-06-18T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3849,23DP3849,MD3849E18,Vera's Beach Club,Calvert,L Hudson,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2023-02-28T05:00:00Z,2023-02-01T05:00:00Z,Final Determination - Second notice published,2025-06-13T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP1971,24DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-05-31T04:00:00Z,2023-08-08T04:00:00Z,TDOPH - Second notice published,2025-06-13T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP1448,24DP1448,MD1448U05,Calhoon MEBA Engineering School,Talbot,T Rocca-Weikart,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2024-01-31T05:00:00Z,2024-01-18T05:00:00Z,TDOPH - Written comment period ends,2025-06-13T04:00:00Z,2025-06-18T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3690,25DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,L Hudson,WMA4,Renewal,Pending Effective,2025-07-16T04:00:00Z,2025-12-31T05:00:00Z,2025-01-17T05:00:00Z,TDOPH - Second notice published,2025-06-11T04:00:00Z,2025-07-16T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3849,23DP3849,MD3849E18,Vera's Beach Club,Calvert,L Hudson,WMA4,Renewal,Issued,2025-07-01T04:00:00Z,2023-02-28T05:00:00Z,2023-02-01T05:00:00Z,Final Determination - First notice published,2025-06-06T04:00:00Z,2025-07-01T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP1971,24DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-05-31T04:00:00Z,2023-08-08T04:00:00Z,TDOPH - First notice published,2025-06-06T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3326,25DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Robinson,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2025-09-30T04:00:00Z,2024-11-13T05:00:00Z,TDOPH - Hearing request period ends,2025-06-05T04:00:00Z,2025-06-18T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3690,25DP3690,MD3690M14,Youth's Benefit Elementary School,Harford,L Hudson,WMA4,Renewal,Pending Effective,2025-07-16T04:00:00Z,2025-12-31T05:00:00Z,2025-01-17T05:00:00Z,TDOPH - First notice published,2025-06-04T04:00:00Z,2025-07-16T04:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3390,25DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,H Billian,WMA4,Renewal,Pending Effective,2025-11-10T05:00:00Z,2025-12-31T05:00:00Z,2025-05-04T04:00:00Z,OIM - Meeting request period ends,2025-06-03T04:00:00Z,2025-11-10T05:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP1448,24DP1448,MD1448U05,Calhoon MEBA Engineering School,Talbot,T Rocca-Weikart,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2024-01-31T05:00:00Z,2024-01-18T05:00:00Z,TDOPH - Hearing request period ends,2025-06-03T04:00:00Z,2025-06-18T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3504,23DP3504,MD3504N05,Walnut Grove Shared Facility,Howard,J Robinson,WMA4,Renewal,Issued,2025-08-01T04:00:00Z,2023-12-31T05:00:00Z,2023-06-29T04:00:00Z,TDOPH - Hearing request period ends,2025-06-02T04:00:00Z,2025-08-01T04:00:00Z,2025-08-01T04:00:00Z,2030-07-31T04:00:00Z,2030-07-31T04:00:00Z
DP3851,24DP3851,MD3851X18,Worcester County Maryland Newark WWTP,Worcester,H Billian,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2023-12-31T05:00:00Z,2023-09-07T04:00:00Z,TDOPH - Hearing request period ends,2025-06-02T04:00:00Z,2025-06-18T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3225,25DP3225,MD3225S03,Charlotte Hall Square,St. Mary's,E Lambertini,WMA4,Renewal,Pending Effective,2025-11-19T05:00:00Z,2026-06-30T04:00:00Z,2025-04-15T04:00:00Z,OIM - Meeting request period ends,2025-05-30T04:00:00Z,2025-11-19T05:00:00Z,2026-07-01T04:00:00Z,2031-06-30T04:00:00Z,2031-06-30T04:00:00Z
DP3268,25DP3268,MD3268G04,Todd Village Mobile Home Park,Carroll,L Hudson,WMA4,Renewal,Issued,2025-10-15T04:00:00Z,2025-09-30T04:00:00Z,2025-04-29T04:00:00Z,OIM - Meeting request period ends,2025-05-28T04:00:00Z,2025-10-15T04:00:00Z,2025-11-01T04:00:00Z,2030-10-31T04:00:00Z,2030-10-31T04:00:00Z
DP0863,21DP0863,MD0863T08,Wicomico Shores WWTP,St. Mary's,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2023-09-30T04:00:00Z,2020-11-16T05:00:00Z,TDOPH - Written comment period ends,2025-05-27T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3390,25DP3390,MD3390B02,Atria Manresa Nursing Home,Anne Arundel,H Billian,WMA4,Renewal,Pending Effective,2025-11-10T05:00:00Z,2025-12-31T05:00:00Z,2025-05-04T04:00:00Z,OIM - Second notice published,2025-05-27T04:00:00Z,2025-11-10T05:00:00Z,2026-01-01T05:00:00Z,2030-12-31T05:00:00Z,2030-12-31T05:00:00Z
DP3538,25DP3538,MD3538N06,Walnut Creek Subdivision,Howard,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-09-30T04:00:00Z,2024-08-15T04:00:00Z,TDOPH - Written comment period ends,2025-05-26T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3400,24DP3400,MD3400E08,Shoppes At Apple Green WWTP,Calvert,H Billian,WMA4,Renewal,Issued,2025-06-04T04:00:00Z,2024-08-31T04:00:00Z,2023-09-05T04:00:00Z,TDOPH - Written comment period ends,2025-05-26T04:00:00Z,2025-06-04T04:00:00Z,2025-07-01T04:00:00Z,2030-06-30T04:00:00Z,2030-06-30T04:00:00Z
DP3326,25DP3326,MD3326W00,Salisbury Christian School,Wicomico,J Robinson,WMA4,Renewal,Issued,2025-06-18T04:00:00Z,2025-09-30T04:00:00Z,2024-11-13T05:00:00Z,TDOPH - Second notice published,2025-05-23T04:00:00Z,2025-06-18T04:00:00Z,2025-10-01T04:00:00Z,2030-09-30T04:00:00Z,2030-09-30T04:00:00Z
DP3225,25DP3225,MD3225S03,Charlotte Hall Square,St. Mary's,E Lambertini,WMA4,Renewal,Pending Effective,2025-11-19T05:00:00Z,2026-06-30T04:00:00Z,2025-04-15T04:00:00Z,OIM - Second notice published,2025-05-23T04:00:00Z,2025-11-19T05:00:00Z,2026-07-01T04:00:00Z,2031-06-30T04:00:00Z,2031-06-30T04:00:00Z
DP3504,23DP3504,MD3504N05,Walnut Grove Shared Facility,Howard,J Robinson,WMA4,Renewal,Issued,2025-08-01T04:00:00Z,2023-12-31T05:00:00Z,2023-06-29T04:00:00Z,TDOPH - Second notice published,2025-05-22T04:00:00Z,2025-08-01T04:00:00Z,2025-08-01T04:00:00Z,2030-07-31T04:00:00Z,2030-07-31T04:00:00Z
